,id,premium,name,department,has_test,response_letter_required,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,contacts,working_days,working_time_intervals,working_time_modes,accept_temporary,area.id,area.name,area.url,salary.from,salary.to,salary.currency,salary.gross,type.id,type.name,employer.id,employer.name,employer.url,employer.alternate_url,employer.logo_urls,employer.vacancies_url,employer.trusted,snippet.requirement,snippet.responsibility,schedule.id,schedule.name,address.city,address.street,address.building,address.description,address.lat,address.lng,address.raw,address.metro.station_name,address.metro.line_name,address.metro.station_id,address.metro.line_id,address.metro.lat,address.metro.lng,address.metro_stations,address.id,employer.logo_urls.original,employer.logo_urls.90,employer.logo_urls.240,address.metro,salary,department.id,department.name
34,54666800,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:21+0300,2022-05-07T21:47:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666800,,https://api.hh.ru/vacancies/54666800?host=hh.ru,https://api.hh.ru/vacancies/54666800/adv_response?host=hh.ru,https://hh.ru/vacancy/54666800,[],,[],[],[],False,1874,Мосальск,https://api.hh.ru/areas/1874,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
35,54666802,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:20+0300,2022-05-07T21:47:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666802,,https://api.hh.ru/vacancies/54666802?host=hh.ru,https://api.hh.ru/vacancies/54666802/adv_response?host=hh.ru,https://hh.ru/vacancy/54666802,[],,[],[],[],False,3938,Перемышль,https://api.hh.ru/areas/3938,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
36,54666805,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:22+0300,2022-05-07T21:47:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666805,,https://api.hh.ru/vacancies/54666805?host=hh.ru,https://api.hh.ru/vacancies/54666805/adv_response?host=hh.ru,https://hh.ru/vacancy/54666805,[],,[],[],[],False,1875,Сосенский,https://api.hh.ru/areas/1875,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
37,54666791,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:20+0300,2022-05-07T21:47:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666791,,https://api.hh.ru/vacancies/54666791?host=hh.ru,https://api.hh.ru/vacancies/54666791/adv_response?host=hh.ru,https://hh.ru/vacancy/54666791,[],,[],[],[],False,43,Калуга,https://api.hh.ru/areas/43,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
38,54666810,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:22+0300,2022-05-07T21:47:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666810,,https://api.hh.ru/vacancies/54666810?host=hh.ru,https://api.hh.ru/vacancies/54666810/adv_response?host=hh.ru,https://hh.ru/vacancy/54666810,[],,[],[],[],False,2812,Ферзиково,https://api.hh.ru/areas/2812,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
39,54666799,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:21+0300,2022-05-07T21:47:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666799,,https://api.hh.ru/vacancies/54666799?host=hh.ru,https://api.hh.ru/vacancies/54666799/adv_response?host=hh.ru,https://hh.ru/vacancy/54666799,[],,[],[],[],False,1873,Мещовск,https://api.hh.ru/areas/1873,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
40,54666790,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:20+0300,2022-05-07T21:47:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666790,,https://api.hh.ru/vacancies/54666790?host=hh.ru,https://api.hh.ru/vacancies/54666790/adv_response?host=hh.ru,https://hh.ru/vacancy/54666790,[],,[],[],[],False,3068,Износки,https://api.hh.ru/areas/3068,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
41,54666781,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:19+0300,2022-05-07T21:47:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666781,,https://api.hh.ru/vacancies/54666781?host=hh.ru,https://api.hh.ru/vacancies/54666781/adv_response?host=hh.ru,https://hh.ru/vacancy/54666781,[],,[],[],[],False,1862,Боровск,https://api.hh.ru/areas/1862,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
42,54666789,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:20+0300,2022-05-07T21:47:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666789,,https://api.hh.ru/vacancies/54666789?host=hh.ru,https://api.hh.ru/vacancies/54666789/adv_response?host=hh.ru,https://hh.ru/vacancy/54666789,[],,[],[],[],False,1865,Жуков,https://api.hh.ru/areas/1865,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
43,54666797,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:21+0300,2022-05-07T21:47:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666797,,https://api.hh.ru/vacancies/54666797?host=hh.ru,https://api.hh.ru/vacancies/54666797/adv_response?host=hh.ru,https://hh.ru/vacancy/54666797,[],,[],[],[],False,1871,Малоярославец,https://api.hh.ru/areas/1871,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
44,54666794,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T21:47:20+0300,2022-05-07T21:47:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54666794,,https://api.hh.ru/vacancies/54666794?host=hh.ru,https://api.hh.ru/vacancies/54666794/adv_response?host=hh.ru,https://hh.ru/vacancy/54666794,[],,[],[],[],False,1868,Кондрово,https://api.hh.ru/areas/1868,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"По уровню образования: не ниже основного общего. По состоянию здоровья: А-годен к военной службе, Б-годен к военной службе...",Военнослужащий по контракту в войсковую часть. Жилищное обеспечение: - вступление в накопительно - ипотечную систему жилищного обеспечения военнослужащих через 3 года службы...,fullDay,Полный день,,,,,,,,,,,,,,,,,,,,,,
45,54667079,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T22:47:16+0300,2022-05-07T22:47:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54667079,,https://api.hh.ru/vacancies/54667079?host=hh.ru,https://api.hh.ru/vacancies/54667079/adv_response?host=hh.ru,https://hh.ru/vacancy/54667079,[],,[],[],[],False,43,Калуга,https://api.hh.ru/areas/43,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"В совершенстве владеть приемами стрельбы из вверенного ему оружия, быстро готовить данные для стрельбы, быть готовым к открытию огня по...",Пулеметчик в войсковую часть (пункт отбора на военную службу по контракту г. Калуга). Жилищное обеспечение: - вступление в накопительно-ипотечную систему...,fullDay,Полный день,Калуга,улица Беляева,1,,54.501043,36.269471,"Калуга, улица Беляева, 1",,,,,,,[],403728,,,,,,,
46,54667049,False,Военнослужащий по контракту,,False,False,,,,2022-05-07T22:47:15+0300,2022-05-07T22:47:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54667049,,https://api.hh.ru/vacancies/54667049?host=hh.ru,https://api.hh.ru/vacancies/54667049/adv_response?host=hh.ru,https://hh.ru/vacancy/54667049,[],,[],[],[],False,43,Калуга,https://api.hh.ru/areas/43,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"В совершенстве знать вверенное ему оружие, владеть приемами стрельбы из него, умело выбирать и маскировать свою основную и запасную позиции...",Разведчик в войсковую часть (пункт отбора на военную службу по контракту г. Калуга). Жилищное обеспечение: - вступление в накопительно-ипотечную систему...,fullDay,Полный день,Калуга,улица Беляева,1,,54.501043,36.269471,"Калуга, улица Беляева, 1",,,,,,,[],403728,,,,,,,
47,54667098,False,Военнослужащий по контракту в войсковую часть,,False,False,,,,2022-05-07T22:47:17+0300,2022-05-07T22:47:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54667098,,https://api.hh.ru/vacancies/54667098?host=hh.ru,https://api.hh.ru/vacancies/54667098/adv_response?host=hh.ru,https://hh.ru/vacancy/54667098,[],,[],[],[],False,43,Калуга,https://api.hh.ru/areas/43,200000.0,350000.0,RUR,False,open,Открытая,1586217,Пункт отбора на военную службу по контракту по Калужской области,https://api.hh.ru/employers/1586217,https://hh.ru/employer/1586217,,https://api.hh.ru/vacancies?employer_id=1586217,True,"В совершенстве знать вверенное оружие, владеть приемами стрельбы из него, умело выбирать и маскировать свою основную и запасную позиции, оценивать...",Гранатометчик в войсковую часть (пункт отбора на военную службу по контракту г. Калуга). Жилищное обеспечение: - вступление в накопительно-ипотечную систему...,fullDay,Полный день,Калуга,улица Беляева,1,,54.501043,36.269471,"Калуга, улица Беляева, 1",,,,,,,[],403728,,,,,,,
48,55267133,False,Военнослужащий по контракту,,False,True,,,,2022-05-08T14:26:33+0300,2022-05-08T14:26:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=55267133,,https://api.hh.ru/vacancies/55267133?host=hh.ru,https://api.hh.ru/vacancies/55267133/adv_response?host=hh.ru,https://hh.ru/vacancy/55267133,[],,[],[],[],False,54,Красноярск,https://api.hh.ru/areas/54,38000.0,55000.0,RUR,False,open,Открытая,8635367,Корякин Константин,https://api.hh.ru/employers/8635367,https://hh.ru/employer/8635367,,https://api.hh.ru/vacancies?employer_id=8635367,False,,Военная служба по контракту (НЕ МИНИСТЕРСТВО ОБОРОНЫ).,fullDay,Полный день,посёлок городского типа Подгорный,,,,56.122926,93.436728,посёлок городского типа Подгорный,,,,,,,[],7690722,https://hhcdn.ru/employer-logo-original/961966.png,https://hhcdn.ru/employer-logo/5381892.png,https://hhcdn.ru/employer-logo/5381893.png,,,,
49,50108433,False,Ведущий специалист,,False,False,,,,2022-05-08T15:46:56+0300,2022-05-08T15:46:56+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50108433,,https://api.hh.ru/vacancies/50108433?host=hh.ru,https://api.hh.ru/vacancies/50108433/adv_response?host=hh.ru,https://hh.ru/vacancy/50108433,[],,[],[],[],False,92,Тула,https://api.hh.ru/areas/92,30000.0,35000.0,RUR,False,open,Открытая,5819141,ГУ Тульской Области Организатор Перевозок и Навигации,https://api.hh.ru/employers/5819141,https://hh.ru/employer/5819141,,https://api.hh.ru/vacancies?employer_id=5819141,True,"Высшее образование, умение работать с нормативными документами. Опыт работы в государственных учреждениях приветствуется.","Подготовка информационно - аналитических материалов о функционировании пассажирского транспорта. Рассмотрение писем и обращений граждан, юридических лиц, индивидуальных предпринимателей и иных организаций...",fullDay,Полный день,Тула,проспект Ленина,102Б,,54.161235,37.585547,"Тула, проспект Ленина, 102Б",,,,,,,[],6808516,,,,,,,
50,52179959,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52179959,,https://api.hh.ru/vacancies/52179959?host=hh.ru,https://api.hh.ru/vacancies/52179959/adv_response?host=hh.ru,https://hh.ru/vacancy/52179959,[],,[],[],[],False,1086,Пудож,https://api.hh.ru/areas/1086,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Наличие среднего профессионального (специального) или высшего образования. Вещевым имуществом. Военнослужащим по контракту положено:,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
51,52180082,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180082,,https://api.hh.ru/vacancies/52180082?host=hh.ru,https://api.hh.ru/vacancies/52180082/adv_response?host=hh.ru,https://hh.ru/vacancy/52180082,[],,[],[],[],False,4071,Калевала,https://api.hh.ru/areas/4071,45000.0,50000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Требуются граждане для прохождения военной службы по контракту в воздушно-космических силах по всей территории РФ (по выбору гражданина). ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
52,52180107,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180107,,https://api.hh.ru/vacancies/52180107?host=hh.ru,https://api.hh.ru/vacancies/52180107/adv_response?host=hh.ru,https://hh.ru/vacancy/52180107,[],,[],[],[],False,4092,Лоухи,https://api.hh.ru/areas/4092,45000.0,50000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,"Уровень здоровья - А. Для военнообязанных, не проходивших ранее военную службу по призыву, - наличие среднего профессионального (специального) или высшего образования. ",Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
53,52180016,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180016,,https://api.hh.ru/vacancies/52180016?host=hh.ru,https://api.hh.ru/vacancies/52180016/adv_response?host=hh.ru,https://hh.ru/vacancy/52180016,[],,[],[],[],False,1082,Лахденпохья,https://api.hh.ru/areas/1082,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Для военнообязанных (не проходивших ранее военную службу по призыву) - наличие среднего профессионального (специального) или высшего образования. ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
54,52179995,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52179995,,https://api.hh.ru/vacancies/52179995?host=hh.ru,https://api.hh.ru/vacancies/52179995/adv_response?host=hh.ru,https://hh.ru/vacancy/52179995,[],,[],[],[],False,1089,Суоярви,https://api.hh.ru/areas/1089,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Наличие среднего профессионального (специального) или высшего образования. Вещевым имуществом. Военнослужащим по контракту положено:,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
55,52180038,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180038,,https://api.hh.ru/vacancies/52180038?host=hh.ru,https://api.hh.ru/vacancies/52180038/adv_response?host=hh.ru,https://hh.ru/vacancy/52180038,[],,[],[],[],False,4072,Муезерский,https://api.hh.ru/areas/4072,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Для военнообязанных (не проходивших ранее военную службу по призыву)наличие среднего профессионального (специального) или высшего образования. ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
56,52179940,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:04+0300,2022-05-08T17:47:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52179940,,https://api.hh.ru/vacancies/52179940?host=hh.ru,https://api.hh.ru/vacancies/52179940/adv_response?host=hh.ru,https://hh.ru/vacancy/52179940,[],,[],[],[],False,4072,Муезерский,https://api.hh.ru/areas/4072,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Для военнообязанных (не проходивших ранее военную службу по призыву)наличие среднего профессионального (специального) или высшего образования. ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
57,52179921,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:04+0300,2022-05-08T17:47:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52179921,,https://api.hh.ru/vacancies/52179921?host=hh.ru,https://api.hh.ru/vacancies/52179921/adv_response?host=hh.ru,https://hh.ru/vacancy/52179921,[],,[],[],[],False,1088,Сортавала,https://api.hh.ru/areas/1088,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,"Уровень здоровья - А. Для военнообязанных, не проходивших ранее военную службу по призыву, - наличие среднего профессионального (специального) или высшего образования. ",Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
58,52180072,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180072,,https://api.hh.ru/vacancies/52180072?host=hh.ru,https://api.hh.ru/vacancies/52180072/adv_response?host=hh.ru,https://hh.ru/vacancy/52180072,[],,[],[],[],False,1080,Кондопога,https://api.hh.ru/areas/1080,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Для военнообязанных (не проходивших ранее военную службу по призыву) - наличие среднего профессионального (специального) или высшего образования. ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
59,52180179,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:05+0300,2022-05-08T17:47:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180179,,https://api.hh.ru/vacancies/52180179?host=hh.ru,https://api.hh.ru/vacancies/52180179/adv_response?host=hh.ru,https://hh.ru/vacancy/52180179,[],,[],[],[],False,1087,Сегежа,https://api.hh.ru/areas/1087,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Для военнообязанных (не проходивших ранее военную службу по призыву) - наличие среднего профессионального (специального) или высшего образования. ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
60,52180060,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T17:47:04+0300,2022-05-08T17:47:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52180060,,https://api.hh.ru/vacancies/52180060?host=hh.ru,https://api.hh.ru/vacancies/52180060/adv_response?host=hh.ru,https://hh.ru/vacancy/52180060,[],,[],[],[],False,1081,Костомукша,https://api.hh.ru/areas/1081,45000.0,90000.0,RUR,False,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,Уровень здоровья - А. Для военнообязанных (не проходивших ранее военную службу по призыву) - наличие среднего профессионального (специального) или высшего образования. ,Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
61,52181286,False,Военнослужащий по контракту,,False,False,,,,2022-05-08T18:46:58+0300,2022-05-08T18:46:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52181286,,https://api.hh.ru/vacancies/52181286?host=hh.ru,https://api.hh.ru/vacancies/52181286/adv_response?host=hh.ru,https://hh.ru/vacancy/52181286,[],,[],[],[],False,73,Петрозаводск,https://api.hh.ru/areas/73,40000.0,90000.0,RUR,True,open,Открытая,3939467,Пункт отбора на военную службу по контракту по Республике Карелия,https://api.hh.ru/employers/3939467,https://hh.ru/employer/3939467,,https://api.hh.ru/vacancies?employer_id=3939467,True,"Военная служба по контракту в городе Петрозаводск, иных районах Карелии, на территории других регионов (по желанию кандидата). Уровень здоровья - А. ",Условия. Во время прохождения военной службы по контракту военнослужащий обеспечивается:,fullDay,Полный день,Петрозаводск,улица Лизы Чайкиной,17,,61.774535,34.356436,"Петрозаводск, улица Лизы Чайкиной, 17",,,,,,,[],3999280,,,,,,,
